"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL576982";"QUIZARTINIB";"3";"560.68";"2";"5.86";"Quizartinib";"CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991879";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL1738757";"REBASTINIB";"2";"553.60";"2";"6.05";"Rebastinib";"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991879";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL4247298";"";"0";"586.70";"2";"5.44";"15i";"Cc1ccc(NC(=O)c2ccc(CN(CCN(C)C)C(=O)c3cccnc3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"Activity";"'='";"87.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4230956";"Binding affinity to wild-type human full length SIK2 (M1 to N926 residues) expressed in bacterial expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229344";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL2079588";"TELATINIB";"2";"409.83";"0";"3.95";"Telatinib";"CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1";"Kd";"'>'";"30000.0";"nM";"";"";"Inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3991879";"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry.";"B";"BAO_0000220";"subcellular format";"Homo sapiens";"None";"None";"K-562, COLO 205, SK-N-BE(2) and MV-4-11";"Cell lysate";"Direct Binder: yes";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991601";"48";"Kuster lab chemical proteomics drug profiling";"Science";"2017";"None";""
"CHEMBL4281048";"";"0";"505.09";"1";"4.55";"40; JSH-150";"COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1";"Activity";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4264545";"Binding affinity to wild-type human full length SIK2 (M1 to N926 residues) expressed in bacterial expression system assessed as remaining unbound target protein level at 1000 nM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261600";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL1643772";"CRTH2-negative-control";"0";"494.57";"0";"2.45";"EUB0000334";"CN([C@@H]1CCc2c(CC(=O)O)c3cc(S(C)(=O)=O)ccc3n2C1)S(=O)(=O)c1ccc(F)cc1";"% Control";"";"93.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507290";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL3326006";"";"0";"476.67";"0";"4.53";"1; UNC2025";"CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1";"IC50";"'='";"5.75";"nM";"8.24";"";"";"UO_0000065";"17.29";"0.32";"3.71";"11.87";"0";"CHEMBL4276358";"Inhibition of N-terminal GST-tagged full length human QIK (1 to 926 end residues) expressed in baculovirus expression system using fluorecence-labeled substrate by MCE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270664";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4872654";"";"0";"454.56";"0";"2.06";"C6";"Cc1nc(Nc2ncc(C(=O)Nc3cccnc3C)s2)cc(N2CCN(CCO)CC2)n1";"IC50";"'='";"385.0";"nM";"6.42";"";"";"UO_0000065";"14.11";"0.27";"4.35";"5.37";"0";"CHEMBL4807588";"Inhibition of SIK2 (unknown origin) using RBER-CHKtide as substrate in presence of [32P]gammaATP by microplate scintillation counter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL3797887";"(S)-9s";"0";"300.75";"0";"2.20";"EUB0000341";"C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507301";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL3342332";"A-1155463";"0";"669.80";"2";"6.33";"EUB0000262";"CN(C)CC#Cc1ccc(OCCCc2sc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)c(F)c1";"% Control";"";"96.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507311";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4473365";"";"0";"602.16";"1";"4.93";"7c";"C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C";"Activity";"'='";"38.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4382765";"Binding affinity to wild-type human full length SIK2 (M1 to N926 residues) expressed in bacterial expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4382192";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4282264";"A-485";"0";"536.48";"1";"3.68";"EUB0000328";"CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O";"% Control";"";"88.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507259";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4533018";"";"0";"404.94";"0";"2.21";"IM-93";"CC(C)N1C(=O)C(NCCCN(C)C)=C(c2cn(C)c3ccccc23)C1=O.Cl";"Activity";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4308054";"Binding affinity to wild-type human full length SIK2 (M1 to N926 residues) expressed in bacterial expression system assessed as residual binding level at 10 uM by Kinomescan method relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304811";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";""
"CHEMBL4576555";"T3-CLK-N";"0";"593.82";"2";"6.90";"EUB0000705";"CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)ccc4n3)cc2)CC1";"IC50";"'>'";"10.0";"µM";"";"Non standard unit for type";"Not Active";"";"";"";"";"";"0";"CHEMBL4883207";"NanoBRET (SGC Frankfurt) (SIK2)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Additional information: Measured at tracer Kd";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507307";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";""
"CHEMBL3137331";"DEFACTINIB";"2";"510.50";"1";"2.40";"EUB0000138";"CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507299";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 100.0 nM"
"CHEMBL4438024";"";"0";"265.19";"0";"0.29";"7a; NSC30049; NSC49L";"ClC/C=C/C[N+]12CN3CN(CN(C3)C1)C2.[Cl-]";"Activity";"'='";"108.67";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4327876";"Inhibition of human SIK2 assessed as residual activity at 1 uM using AMARAASAAALARRR as substrate by [gamma-33P]-ATP assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4325871";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL204232";"NAPHTHYRIDINONE";"0";"514.80";"2";"6.39";"EUB0000296";"CC(=O)Nc1c(C(C)=O)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507287";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4455357";"TP-020";"0";"654.02";"2";"5.45";"EUB0000315";"Cn1nc(C(F)(F)F)cc1-c1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507302";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4592872";"BAY-897";"0";"457.48";"1";"6.33";"EUB0000340";"O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)N1CCc2ncccc2[C@H]1c1ccc(F)cc1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507317";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4568183";"SR-301";"0";"673.84";"1";"3.82";"EUB0001060";"CS(=O)(=O)N1CCCC(NC(=O)[C@H](CCC2CCCCC2)NC(=O)c2ccc(CNc3ncnc4c3nnn4-c3ccccc3)cc2)C1";"% Control";"";"86.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507324";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 100.0 nM"
"CHEMBL1800285";"MSD-M1PAM";"0";"388.43";"0";"2.45";"EUB0000252";"N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507295";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4566600";"PPTN-NC";"0";"489.54";"1";"7.67";"EUB0000337";"Cc1c(C(=O)O)cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc12";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507292";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL1091513";"MRK-560";"0";"517.93";"1";"4.67";"EUB0000750";"O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507288";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4537788";"BAY-784";"0";"672.12";"2";"5.26";"EUB0000347";"O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1";"% Control";"";"96.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507266";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4445670";"BAY-885";"0";"515.54";"1";"3.28";"EUB0000250";"CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1";"% residual kinase activity";"";"101.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4881235";"SIK2(h) Eurofins Kinase panel";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507268";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1.0 µM"
"CHEMBL3582478";"MSD-CYP11B2";"0";"311.36";"0";"3.80";"EUB0000313";"CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507294";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4780458";"";"0";"457.42";"0";"4.04";"EUB0000540";"O=C(Nc1cccnn1)N1CC(C/C=C/c2cncc(Oc3ccc(C(F)(F)F)cn3)n2)C1";"% Control";"";"100.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507297";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL4867844";"";"0";"494.05";"0";"3.38";"C7";"Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(CCO)CC2)n1";"Activity";"'<'";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4808002";"Inhibition of SIK2 (unknown origin) assessed as residual activity measured at 1 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";"Dose = 1.0 microM"
"CHEMBL4855726";"";"0";"504.02";"2";"2.53";"B3";"Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(NN2CCN(CCO)CC2)n1";"Activity";"'<'";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4808002";"Inhibition of SIK2 (unknown origin) assessed as residual activity measured at 1 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";"Dose = 1.0 microM"
"CHEMBL4865345";"";"0";"533.46";"1";"2.82";"C3";"Cc1nc(Nc2ncc(C(=O)Nc3c(Br)ccnc3C)s2)cc(N2CCN(CCO)CC2)n1";"IC50";"'='";"1540.0";"nM";"5.81";"";"";"UO_0000065";"10.90";"0.24";"2.99";"4.87";"0";"CHEMBL4807588";"Inhibition of SIK2 (unknown origin) using RBER-CHKtide as substrate in presence of [32P]gammaATP by microplate scintillation counter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4855726";"";"0";"504.02";"2";"2.53";"B3";"Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(NN2CCN(CCO)CC2)n1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"14.33";"0.29";"4.69";"5.49";"0";"CHEMBL4807588";"Inhibition of SIK2 (unknown origin) using RBER-CHKtide as substrate in presence of [32P]gammaATP by microplate scintillation counter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4847716";"";"0";"494.05";"0";"3.38";"D1";"Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)csc3C)s2)cc(N2CCN(CCO)CC2)n1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.19";"0.34";"4.62";"7.51";"0";"CHEMBL4807588";"Inhibition of SIK2 (unknown origin) using RBER-CHKtide as substrate in presence of [32P]gammaATP by microplate scintillation counter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4875238";"";"0";"464.02";"0";"4.01";"D9";"Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(C)CC2)n1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"17.24";"0.36";"3.99";"9.27";"0";"CHEMBL4807588";"Inhibition of SIK2 (unknown origin) using RBER-CHKtide as substrate in presence of [32P]gammaATP by microplate scintillation counter analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4806967";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4438748";"";"0";"457.49";"0";"4.13";"12j";"CN(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4379437";"Inhibition of recombinant human SIK2 (1 to 276 residues) using KKKVSRSGLYRSP as substrate incubated for 40 mins in presence of [gamma33P]ATP by radiometric scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376834";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4568735";"NVS-MALT1";"0";"574.03";"1";"4.72";"EUB0000239";"CO[C@@H](C)c1c(Nc2ccc([C@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12";"% Control";"";"87.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4879960";"KinomeScan assay: inhibition of SIK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M1/N926 | Expression system: bacterial | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL5699";"Serine/threonine-protein kinase SIK2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507320";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
